"Date","Time","Day","Station","Code","Min.Delay","Min.Gap","Bound","Line","Vehicle","Hour"
"2023-01-05T00:00:00Z",13H 2M 0S,"Thursday","COXWELL STATION","TUNIP",3,6,"E","BD",5128,13
"2023-01-05T00:00:00Z",13H 13M 0S,"Thursday","ISLINGTON STATION","SUDP",3,6,"E","BD",5203,13
"2023-01-05T00:00:00Z",13H 36M 0S,"Thursday","OSSINGTON STATION","MUIS",0,0,NA,"BD",0,13
"2023-01-05T00:00:00Z",13H 57M 0S,"Thursday","RUNNYMEDE STATION","SUO",0,0,"W","BD",5021,13
"2023-01-05T00:00:00Z",14H 2M 0S,"Thursday","MUSEUM STATION","MUPAA",3,6,"N","YU",6081,14
"2023-01-05T00:00:00Z",14H 44M 0S,"Thursday","SHERBOURNE STATION","MUIS",0,0,NA,"BD",0,14
"2023-01-05T00:00:00Z",14H 45M 0S,"Thursday","HIGHWAY 407 STATION","PUMO",0,0,NA,"YU",0,14
"2023-01-05T00:00:00Z",15H 3M 0S,"Thursday","MAIN STREET STATION","EUNT",3,6,"E","BD",5025,15
"2023-01-05T00:00:00Z",16H 2M 0S,"Thursday","SHEPPARD WEST STATION","MUPAA",0,0,"S","YU",5866,16
"2023-01-05T00:00:00Z",16H 10M 0S,"Thursday","CHRISTIE STATION","SUDP",4,7,"E","BD",5324,16
"2023-01-05T00:00:00Z",18H 5M 0S,"Thursday","FINCH STATION","SUO",0,0,NA,"YU",0,18
"2023-01-05T00:00:00Z",18H 29M 0S,"Thursday","MAIN STREET STATION","MUSC",0,0,"W","BD",5219,18
"2023-01-05T00:00:00Z",18H 30M 0S,"Thursday","SHEPPARD STATION","SUAP",0,0,NA,"YU",0,18
"2023-01-05T00:00:00Z",18H 52M 0S,"Thursday","KENNEDY BD STATION","SUAE",0,0,NA,"BD",0,18
"2023-01-05T00:00:00Z",19H 20M 0S,"Thursday","KENNEDY BD STATION","SUDP",4,8,"W","BD",5178,19
"2023-01-05T00:00:00Z",19H 36M 0S,"Thursday","KIPLING STATION","PUMST",0,0,NA,"BD",0,19
"2023-01-05T00:00:00Z",19H 45M 0S,"Thursday","LAWRENCE STATION","SUDP",6,9,"N","YU",5421,19
"2023-01-05T00:00:00Z",20H 12M 0S,"Thursday","EGLINTON STATION","MUATC",5,8,"S","YU",5481,20
"2023-01-05T00:00:00Z",20H 16M 0S,"Thursday","LAWRENCE STATION","SUDP",6,9,"S","YU",0,20
"2023-01-05T00:00:00Z",21H 3M 0S,"Thursday","VAUGHAN MC STATION","MUI",0,0,NA,"YU",5543,21
"2023-01-05T00:00:00Z",22H 0M 0S,"Thursday","YONGE-UNIVERSITY AND B","MUO",0,0,NA,"YU/BD",0,22
"2023-01-05T00:00:00Z",23H 2M 0S,"Thursday","YONGE BD STATION","MUIS",0,0,NA,"BD",0,23
"2023-01-05T00:00:00Z",23H 9M 0S,"Thursday","KENNEDY BD STATION","MUI",4,8,"E","BD",5318,23
"2023-01-05T00:00:00Z",23H 14M 0S,"Thursday","UNION STATION","SUDP",7,12,"N","YU",6126,23
"2023-01-05T00:00:00Z",1M 0S,"Thursday","YORK MILLS STATION","MUIS",0,0,"N","YU",5076,0
"2023-01-05T00:00:00Z",56M 0S,"Thursday","GREENWOOD STATION","SUDP",0,0,"E","BD",5190,0
"2023-01-05T00:00:00Z",1H 21M 0S,"Thursday","ROYAL YORK STATION","PUTSC",5,10,"W","BD",5358,1
"2023-01-05T00:00:00Z",1H 38M 0S,"Thursday","KIPLING STATION","PUSTC",6,11,"E","BD",5032,1
"2023-01-05T00:00:00Z",8H 55M 0S,"Thursday","SHEPPARD-YONGE STATION","MUTD",0,0,"W","SHP",6186,8
"2023-01-05T00:00:00Z",21H 28M 0S,"Thursday","SHEPPARD-YONGE STATION","MUIS",0,0,NA,"SHP",0,21
"2023-01-06T00:00:00Z",2H 8M 0S,"Friday","EGLINTON WEST STATION","SUDP",0,0,NA,"YU",0,2
"2023-01-06T00:00:00Z",10H 49M 0S,"Friday","MIDLAND STATION","ERDO",3,8,"S","SRT",0,10
"2023-01-06T00:00:00Z",2H 39M 0S,"Friday","KIPLING STATION","MUIS",0,0,NA,"BD",0,2
"2023-01-06T00:00:00Z",11H 5M 0S,"Friday","LAWRENCE EAST STATION","MRTO",11,16,"N","SRT",3007,11
"2023-01-06T00:00:00Z",6H 17M 0S,"Friday","DUFFERIN STATION","SUO",0,0,"W","BD",5180,6
"2023-01-06T00:00:00Z",14H 42M 0S,"Friday","MCCOWAN STATION","TRO",5,10,NA,"SRT",3016,14
"2023-01-06T00:00:00Z",6H 39M 0S,"Friday","EGLINTON WEST STATION","MUIR",6,9,"N","YU",5636,6
"2023-01-06T00:00:00Z",16H 15M 0S,"Friday","MIDLAND STATION","ERDO",3,8,"N","SRT",3012,16
"2023-01-06T00:00:00Z",7H 10M 0S,"Friday","FINCH STATION","EUBK",3,6,"S","YU",5761,7
"2023-01-06T00:00:00Z",22H 0M 0S,"Friday","KENNEDY SRT STATION TO","MRO",0,0,NA,"SRT",0,22
"2023-01-06T00:00:00Z",8H 24M 0S,"Friday","ISLINGTON STATION","MUD",0,0,"W","BD",5270,8
"2023-01-06T00:00:00Z",8H 25M 0S,"Friday","BATHURST STATION","MUDD",0,0,"W","BD",5351,8
"2023-01-06T00:00:00Z",8H 30M 0S,"Friday","WOODBINE STATION","MUIS",0,0,NA,"BD",0,8
"2023-01-06T00:00:00Z",8H 38M 0S,"Friday","DUFFERIN STATION","MUPAA",0,0,"E","BD",5058,8
"2023-01-06T00:00:00Z",9H 19M 0S,"Friday","LAWRENCE STATION","EUDO",7,10,"S","YU",5666,9
"2023-01-06T00:00:00Z",9H 28M 0S,"Friday","DUNDAS STATION","SUDP",0,0,NA,"YU",0,9
"2023-01-06T00:00:00Z",10H 6M 0S,"Friday","WARDEN STATION","SUUT",13,16,"W","BD",5297,10
"2023-01-06T00:00:00Z",10H 24M 0S,"Friday","SHEPPARD STATION","MUPAA",3,6,"N","YU",5466,10
"2023-01-06T00:00:00Z",10H 43M 0S,"Friday","DUFFERIN STATION","SUDP",8,11,"E","BD",5170,10
"2023-01-06T00:00:00Z",11H 24M 0S,"Friday","KENNEDY BD STATION","SUO",3,6,"W","BD",5195,11
"2023-01-06T00:00:00Z",11H 26M 0S,"Friday","COXWELL STATION","PUMO",0,0,NA,"BD",0,11
"2023-01-06T00:00:00Z",11H 51M 0S,"Friday","UNION TO KING","SUUT",13,16,"N","YU",6011,11
"2023-01-06T00:00:00Z",13H 17M 0S,"Friday","HIGH PARK STATION","MUPAA",0,0,"W","BD",5021,13
"2023-01-06T00:00:00Z",13H 20M 0S,"Friday","ST CLAIR WEST STATION","SUO",0,0,"S","YU",5586,13
"2023-01-06T00:00:00Z",13H 53M 0S,"Friday","BLOOR STATION","MUIS",0,0,"S","YU",0,13
"2023-01-06T00:00:00Z",14H 15M 0S,"Friday","KIPLING STATION","MUIR",3,6,"E","BD",5029,14
"2023-01-06T00:00:00Z",14H 48M 0S,"Friday","OSSINGTON STATION","MUIS",0,0,NA,"BD",0,14
"2023-01-06T00:00:00Z",15H 6M 0S,"Friday","OSGOODE STATION","MUIS",0,0,NA,"YU",0,15
"2023-01-06T00:00:00Z",15H 42M 0S,"Friday","DUPONT STATION","MUPAA",0,0,"S","YU",5526,15
"2023-01-06T00:00:00Z",15H 45M 0S,"Friday","GLENCAIRN STATION","PUOPO",6,8,"S","YU",6061,15
"2023-01-06T00:00:00Z",15H 53M 0S,"Friday","EGLINTON WEST STATION","PUOPO",3,5,"S","YU",6061,15
"2023-01-06T00:00:00Z",16H 16M 0S,"Friday","SHERBOURNE STATION","PUMEL",0,0,NA,"BD",0,16
"2023-01-06T00:00:00Z",16H 49M 0S,"Friday","ST GEORGE YUS STATION","MUPAA",0,0,"S","YU",6101,16
"2023-01-06T00:00:00Z",16H 58M 0S,"Friday","DOWNSVIEW PARK STATION","SUAP",16,20,"N","YU",5931,16
"2023-01-06T00:00:00Z",17H 16M 0S,"Friday","EGLINTON STATION","PUOPO",3,6,"S","YU",5581,17
"2023-01-06T00:00:00Z",17H 45M 0S,"Friday","OSSINGTON STATION","MUDD",14,17,"E","BD",5122,17
"2023-01-06T00:00:00Z",18H 7M 0S,"Friday","PIONEER VILLAGE STATIO","SUAP",38,40,"N","YU",5741,18
"2023-01-06T00:00:00Z",18H 18M 0S,"Friday","SHEPPARD WEST STATION","MUIR",8,10,"N","YU",5581,18
"2023-01-06T00:00:00Z",18H 49M 0S,"Friday","YONGE BD STATION","MUIRS",0,0,NA,"BD",0,18
"2023-01-06T00:00:00Z",18H 53M 0S,"Friday","FINCH STATION","PUMST",0,0,NA,"YU",0,18
"2023-01-06T00:00:00Z",18H 57M 0S,"Friday","ST GEORGE YUS STATION","MUPAA",4,6,"S","YU",6111,18
"2023-01-06T00:00:00Z",19H 24M 0S,"Friday","QUEEN STATION","PUMEL",0,0,"N","YU",0,19
"2023-01-06T00:00:00Z",19H 52M 0S,"Friday","SHEPPARD WEST STATION","SUUT",4,7,"N","YU",5541,19
"2023-01-06T00:00:00Z",19H 57M 0S,"Friday","OSGOODE STATION","MUATC",9,12,"S","YU",5606,19
"2023-01-06T00:00:00Z",20H 24M 0S,"Friday","PAPE STATION","SUO",0,0,NA,"BD",0,20
"2023-01-06T00:00:00Z",20H 44M 0S,"Friday","HIGH PARK STAITON","MUO",0,0,NA,"BD",0,20
"2023-01-06T00:00:00Z",22H 0M 0S,"Friday","YONGE-UNIVERSITY AND B","MUO",0,0,NA,"YU/BD",0,22
"2023-01-06T00:00:00Z",22H 22M 0S,"Friday","SHERBOURNE STATION","SUO",0,0,NA,"BD",0,22
"2023-01-06T00:00:00Z",22H 28M 0S,"Friday","KEELE STATION","SUO",7,11,"W","BD",5313,22
"2023-01-06T00:00:00Z",23H 21M 0S,"Friday","KIPLING STATION","SUAP",0,0,NA,"BD",0,23
"2023-01-06T00:00:00Z",23H 26M 0S,"Friday","KENNEDY BD STATION","MUPAA",0,0,"W","BD",5000,23
"2023-01-06T00:00:00Z",23H 32M 0S,"Friday","VAUGHAN MC STATION","MUPAA",0,0,NA,"YU",5526,23
"2023-01-06T00:00:00Z",23H 45M 0S,"Friday","CHESTER STATION","MUIS",0,0,NA,"BD",0,23
"2023-01-06T00:00:00Z",3M 0S,"Friday","JANE STATION","MUIS",0,0,NA,"BD",0,0
"2023-01-06T00:00:00Z",17H 15M 0S,"Friday","SHEPPARD-YONGE STATION","MUSC",0,0,"E","SHP",6191,17
"2023-01-06T00:00:00Z",21H 56M 0S,"Friday","SHEPPARD-YONGE STATION","MUSC",0,0,"E","SHP",6181,21
"2023-01-06T00:00:00Z",22H 15M 0S,"Friday","BAYVIEW STATION","MUSC",0,0,"E","SHP",6146,22
"2023-01-07T00:00:00Z",3H 18M 0S,"Saturday","KIPLING STATION","MUIS",0,0,NA,"BD",0,3
"2023-01-07T00:00:00Z",17H 6M 0S,"Saturday","SCARBOROUGH CTR STATIO","TRNCA",0,0,NA,"SRT",0,17
"2023-01-07T00:00:00Z",5H 39M 0S,"Saturday","KIPLING STATION","MUO",0,0,"W","BD",0,5
"2023-01-07T00:00:00Z",22H 0M 0S,"Saturday","KENNEDY SRT STATION TO","MRO",0,0,NA,"SRT",0,22
"2023-01-07T00:00:00Z",6H 2M 0S,"Saturday","QUEEN STATION","SUDP",19,25,"S","YU",5436,6
"2023-01-07T00:00:00Z",7H 14M 0S,"Saturday","SPADINA YUS STATION","SUO",0,0,NA,"YU",0,7
"2023-01-07T00:00:00Z",9H 8M 0S,"Saturday","KENNEDY BD STATION","MUI",5,10,"W","BD",5084,9
"2023-01-07T00:00:00Z",9H 33M 0S,"Saturday","FINCH STATION","MUPAA",6,12,"S","YU",5981,9
"2023-01-07T00:00:00Z",9H 34M 0S,"Saturday","SHERBOURNE STATION","PUMEL",0,0,NA,"BD",0,9
"2023-01-07T00:00:00Z",9H 35M 0S,"Saturday","FINCH STATION","MUIR",6,12,"S","YU",5981,9
"2023-01-07T00:00:00Z",10H 8M 0S,"Saturday","OSSINGTON STATION","MUIS",0,0,NA,"BD",0,10
"2023-01-07T00:00:00Z",10H 31M 0S,"Saturday","SHERBOURNE STATION","MUIS",0,0,NA,"BD",0,10
"2023-01-07T00:00:00Z",12H 30M 0S,"Saturday","DAVISVILLE STATION","SUDP",0,0,NA,"YU",0,12
"2023-01-07T00:00:00Z",13H 29M 0S,"Saturday","ISLINGTON STATION","MUPAA",0,0,"E","YU",5172,13
"2023-01-07T00:00:00Z",13H 34M 0S,"Saturday","KEELE STATION","MUNCA",0,0,NA,"BD",0,13
"2023-01-07T00:00:00Z",14H 59M 0S,"Saturday","EGLINTON STATION","MUPAA",0,0,"N","YU",5646,14
"2023-01-07T00:00:00Z",15H 58M 0S,"Saturday","SHEPPARD WEST STATION","MUATC",4,8,"S","YU",5926,15
"2023-01-07T00:00:00Z",15H 59M 0S,"Saturday","OSSINGTON STATION","MUIS",0,0,NA,"BD",0,15
"2023-01-07T00:00:00Z",16H 16M 0S,"Saturday","BROADVIEW STATION","SUUT",0,0,"E","BD",5270,16
"2023-01-07T00:00:00Z",16H 39M 0S,"Saturday","SPADINA BD STATION","SUUT",12,16,"E","BD",5103,16
"2023-01-07T00:00:00Z",17H 4M 0S,"Saturday","KEELE STATION","PUMST",0,0,NA,"BD",0,17
"2023-01-07T00:00:00Z",17H 6M 0S,"Saturday","COLLEGE STATION","PUOPO",5,9,"S","YU",5861,17
"2023-01-07T00:00:00Z",17H 9M 0S,"Saturday","COLLEGE STATION","PUOPO",4,8,"N","YU",6136,17
"2023-01-07T00:00:00Z",17H 42M 0S,"Saturday","BLOOR STATION","MUI",19,23,"N","YU",5561,17
"2023-01-07T00:00:00Z",17H 50M 0S,"Saturday","KEELE STATION","TUNCA",0,0,NA,"BD",0,17
"2023-01-07T00:00:00Z",18H 24M 0S,"Saturday","KING STATION","MUPAA",0,0,"N","YU",5411,18
"2023-01-07T00:00:00Z",19H 20M 0S,"Saturday","FINCH WEST STATION","MUNCA",0,0,NA,"YU",0,19
"2023-01-07T00:00:00Z",19H 31M 0S,"Saturday","COLLEGE STATION","SUO",19,24,"S","YU",5601,19
"2023-01-07T00:00:00Z",19H 56M 0S,"Saturday","WARDEN STATION","SUO",0,0,"E","BD",5346,19
"2023-01-07T00:00:00Z",19H 56M 0S,"Saturday","VAUGHAN MC STATION","TUO",6,11,"N","YU",5381,19
"2023-01-07T00:00:00Z",19H 58M 0S,"Saturday","DONLANDS STATION","SUDP",0,0,NA,"BD",0,19
"2023-01-07T00:00:00Z",20H 12M 0S,"Saturday","ST PATRICK STATION","SUO",22,27,"S","YU",5776,20
"2023-01-07T00:00:00Z",20H 45M 0S,"Saturday","UNION STATION","MUIR",6,11,"N","YU",5721,20
"2023-01-07T00:00:00Z",21H 3M 0S,"Saturday","QUEEN STATION","PUMEL",0,0,NA,"YU",0,21
"2023-01-07T00:00:00Z",21H 44M 0S,"Saturday","BLOOR STATION","MUIS",0,0,NA,"YU",0,21
"2023-01-07T00:00:00Z",22H 0M 0S,"Saturday","YONGE-UNIVERSITY AND B","MUO",0,0,NA,"YU/BD",0,22
"2023-01-07T00:00:00Z",22H 19M 0S,"Saturday","BLOOR STATION","SUAP",0,0,"N","YU",5866,22
"2023-01-07T00:00:00Z",22H 29M 0S,"Saturday","YONGE BD STATION","SUAP",0,0,"E","BD",5362,22
"2023-01-07T00:00:00Z",22H 29M 0S,"Saturday","SPADINA BD STATION","MUIRS",0,0,NA,"BD",0,22
"2023-01-07T00:00:00Z",22H 54M 0S,"Saturday","KING STATION","MUNCA",0,0,NA,"YU",0,22
"2023-01-07T00:00:00Z",23H 52M 0S,"Saturday","UNION STATION","MUPAA",0,0,"N","YU",5421,23
"2023-01-07T00:00:00Z",23H 52M 0S,"Saturday","KIPLING STATION","PUMEL",0,0,NA,"BD",0,23
"2023-01-07T00:00:00Z",23H 54M 0S,"Saturday","UNION STATION","MUIS",0,0,NA,"YU",0,23
"2023-01-07T00:00:00Z",3M 0S,"Saturday","WELLESLEY STATION","MUIS",0,0,NA,"YU",0,0
"2023-01-07T00:00:00Z",31M 0S,"Saturday","VAUGHAN MC STATION","PUMEL",0,0,NA,"YU",0,0
"2023-01-07T00:00:00Z",1H 51M 0S,"Saturday","KIPLING STATION","SUDP",0,0,"E","BD",5062,1
"2023-01-07T00:00:00Z",2H 3M 0S,"Saturday","SHEPPARD-YONGE STATION","TUSC",0,0,"E","SHP",6191,2
"2023-01-07T00:00:00Z",12H 24M 0S,"Saturday","LESLIE STATION","TUSC",0,0,"W","SHP",6171,12
"2023-01-07T00:00:00Z",19H 50M 0S,"Saturday","BAYVIEW STATION","TUCC",0,0,"E","SHP",6146,19
"2023-01-07T00:00:00Z",20H 0M 0S,"Saturday","DON MILLS STATION","MUSC",5,10,"W","SHP",6141,20
"2023-01-08T00:00:00Z",2H 41M 0S,"Sunday","FINCH STATION","SUDP",0,0,NA,"YU",0,2
"2023-01-08T00:00:00Z",22H 0M 0S,"Sunday","KENNEDY SRT STATION TO","MRO",0,0,NA,"SRT",0,22
"2023-01-08T00:00:00Z",7H 52M 0S,"Sunday","MAIN STREET STATION","SUDP",0,0,NA,"BD",0,7
"2023-01-08T00:00:00Z",8H 5M 0S,"Sunday","KEELE YARD","SUG",5,10,"W","BD",5279,8
"2023-01-08T00:00:00Z",8H 18M 0S,"Sunday","JANE STATION","SUO",9,14,"E","BD",5062,8
"2023-01-08T00:00:00Z",8H 44M 0S,"Sunday","FINCH STATION","MUATC",6,12,"S","YU",5721,8
"2023-01-08T00:00:00Z",9H 25M 0S,"Sunday","UNION STATION","MUIS",0,0,NA,"YU",0,9
"2023-01-08T00:00:00Z",10H 11M 0S,"Sunday","KIPLING STATION","SUUT",11,15,"W","BD",5035,10
"2023-01-08T00:00:00Z",10H 23M 0S,"Sunday","EGLINTON STATION","EUNT",4,8,"N","YU",5741,10
"2023-01-08T00:00:00Z",10H 29M 0S,"Sunday","SPADINA YUS STATION","SUDP",5,9,"N","YU",5396,10
"2023-01-08T00:00:00Z",10H 38M 0S,"Sunday","OSSINGTON STATION","MUIS",0,0,NA,"BD",0,10
"2023-01-08T00:00:00Z",10H 55M 0S,"Sunday","YORK MILLS STATION","MUIE",0,0,NA,"YU",0,10
"2023-01-08T00:00:00Z",11H 35M 0S,"Sunday","PIONEER VILLAGE STATIO","MUI",5,9,"N","YU",5546,11
"2023-01-08T00:00:00Z",11H 52M 0S,"Sunday","EGLINTON STATION","MUIS",0,0,NA,"YU",0,11
"2023-01-08T00:00:00Z",12H 59M 0S,"Sunday","DUNDAS STATION","EUVA",4,8,"S","YU",5396,12
"2023-01-08T00:00:00Z",13H 13M 0S,"Sunday","ST CLAIR STATION","MUIR",13,17,"N","YU",5736,13
"2023-01-08T00:00:00Z",13H 25M 0S,"Sunday","WILSON STATION","MUI",8,12,"S","YU",5626,13
"2023-01-08T00:00:00Z",14H 3M 0S,"Sunday","KIPLING STATION","EUBO",4,8,"E","BD",5163,14
"2023-01-08T00:00:00Z",14H 6M 0S,"Sunday","BLOOR STATION","SUAP",0,0,NA,"YU",0,14
"2023-01-08T00:00:00Z",14H 49M 0S,"Sunday","KENNEDY BD STATION","MUPAA",0,0,"E","BD",5106,14
"2023-01-08T00:00:00Z",14H 57M 0S,"Sunday","CHRISTIE STATION","MUIR",0,0,"E","BD",5046,14
"2023-01-08T00:00:00Z",15H 13M 0S,"Sunday","WOODBINE STATION","MUPAA",0,0,"W","BD",5003,15
"2023-01-08T00:00:00Z",15H 15M 0S,"Sunday","OSSINGTON STATION","SUDP",0,0,NA,"BD",0,15
"2023-01-08T00:00:00Z",16H 29M 0S,"Sunday","BATHURST STATION","SUO",17,21,"W","BD",5042,16
"2023-01-08T00:00:00Z",16H 57M 0S,"Sunday","QUEEN STATION","SUDP",0,0,NA,"YU",0,16
"2023-01-08T00:00:00Z",17H 10M 0S,"Sunday","JANE STATION","TUNCA",0,0,NA,"BD",0,17
"2023-01-08T00:00:00Z",17H 29M 0S,"Sunday","SHEPPARD WEST STATION","PUOPO",4,8,"S","YU",5711,17
"2023-01-08T00:00:00Z",17H 40M 0S,"Sunday","SHERBOURNE STATION","MUI",19,24,"W","BD",5079,17
"2023-01-08T00:00:00Z",18H 1M 0S,"Sunday","BATHURST STATION","SUDP",0,0,NA,"BD",0,18
"2023-01-08T00:00:00Z",18H 31M 0S,"Sunday","CHRISTIE STATION","TUMVS",10,14,"E","BD",5157,18
"2023-01-08T00:00:00Z",19H 53M 0S,"Sunday","DUFFERIN STATION","MUIRS",0,0,NA,"BD",0,19
"2023-01-08T00:00:00Z",19H 57M 0S,"Sunday","DUNDAS STATION","MUIS",0,0,NA,"YU",0,19
"2023-01-08T00:00:00Z",21H 15M 0S,"Sunday","ST PATRICK STATION","MUIR",11,17,"N","YU",5811,21
"2023-01-08T00:00:00Z",21H 27M 0S,"Sunday","KIPLING STATION","MUIS",0,0,NA,"BD",0,21
"2023-01-08T00:00:00Z",21H 40M 0S,"Sunday","BLOOR STATION","SUO",0,0,"N","YU",6101,21
"2023-01-08T00:00:00Z",22H 0M 0S,"Sunday","YONGE-UNIVERSITY AND B","MUO",0,0,NA,"YU / BD",0,22
"2023-01-08T00:00:00Z",22H 3M 0S,"Sunday","YONGE BD STATION","SUO",0,0,"E","BD",5062,22
"2023-01-08T00:00:00Z",22H 48M 0S,"Sunday","YONGE BD STATION","MUIS",0,0,NA,"BD",0,22
"2023-01-08T00:00:00Z",22H 55M 0S,"Sunday","COXWELL STATION","MUPAA",3,9,"E","BD",5046,22
"2023-01-08T00:00:00Z",22H 58M 0S,"Sunday","FINCH WEST STATION","MUIS",0,0,NA,"YU",0,22
"2023-01-08T00:00:00Z",23H 31M 0S,"Sunday","KENNEDY BD STATION","MUIS",0,0,NA,"BD",0,23
"2023-01-08T00:00:00Z",23H 50M 0S,"Sunday","OSSINGTON STATION","MUIRS",0,0,NA,"BD",0,23
"2023-01-08T00:00:00Z",20M 0S,"Sunday","BLOOR STATION","MUIS",0,0,"N","YU",0,0
"2023-01-08T00:00:00Z",1H 33M 0S,"Sunday","SHEPPARD WEST STATION","MUIS",0,0,NA,"YU",0,1
"2023-01-08T00:00:00Z",1H 50M 0S,"Sunday","QUEEN'S PARK STATION","SUDP",5,11,"N","YU",6106,1
"2023-01-08T00:00:00Z",2H 35M 0S,"Sunday","SHEPPARD-YONGE STATION","TUMVS",5,10,"W","SHP",6146,2
"2023-01-09T00:00:00Z",2H 13M 0S,"Monday","ST PATRICK STATION","SUO",0,0,"N","YU",6106,2
"2023-01-09T00:00:00Z",18H 23M 0S,"Monday","SCARBOROUGH CTR STATIO","SRO",0,0,NA,"SRT",0,18
"2023-01-09T00:00:00Z",5H 12M 0S,"Monday","GREENWOOD STATION","PUTOE",0,0,"W","BD",0,5
"2023-01-09T00:00:00Z",22H 0M 0S,"Monday","KENNEDY SRT STATION TO","MRO",0,0,NA,"SRT",0,22
"2023-01-09T00:00:00Z",5H 14M 0S,"Monday","OLD MILL STATION","PUSTC",0,0,"W","BD",5100,5
"2023-01-09T00:00:00Z",5H 53M 0S,"Monday","FINCH STATION","EUDO",4,8,"S","YU",5546,5
"2023-01-09T00:00:00Z",5H 58M 0S,"Monday","DAVISVILLE STATION","PUOPO",0,0,"N","YU",6061,5
"2023-01-09T00:00:00Z",6H 3M 0S,"Monday","EGLINTON STATION","PUOPO",3,7,"N","YU",6061,6
"2023-01-09T00:00:00Z",6H 5M 0S,"Monday","UNION STATION","MUIS",0,0,NA,"YU",0,6
"2023-01-09T00:00:00Z",6H 7M 0S,"Monday","LAWRENCE STATION","PUOPO",5,9,"N","YU",6061,6
"2023-01-09T00:00:00Z",6H 8M 0S,"Monday","UNION STATION","MUIS",0,0,NA,"YU",0,6
"2023-01-09T00:00:00Z",6H 42M 0S,"Monday","WELLESLEY STATION","MUIS",0,0,NA,"YU",0,6
"2023-01-09T00:00:00Z",7H 0M 0S,"Monday","DUNDAS STATION","MUIS",0,0,"N","BD",0,7
"2023-01-09T00:00:00Z",7H 0M 0S,"Monday","WILSON STATION","MUATC",3,6,"S","YU",5401,7
"2023-01-09T00:00:00Z",7H 21M 0S,"Monday","LAWRENCE STATION","MUIE",7,9,"S","YU",6121,7
"2023-01-09T00:00:00Z",7H 48M 0S,"Monday","COXWELL STATION","SUO",3,6,"E","BD",5201,7
"2023-01-09T00:00:00Z",7H 52M 0S,"Monday","SHEPPARD WEST STATION","SUUT",28,30,"N","YU",5721,7
"2023-01-09T00:00:00Z",8H 2M 0S,"Monday","JANE STATION","MUIS",0,0,NA,"BD",0,8
"2023-01-09T00:00:00Z",8H 28M 0S,"Monday","DOWNSVIEW PARK STATION","MUPAA",5,7,"S","YU",5591,8
"2023-01-09T00:00:00Z",8H 33M 0S,"Monday","CHESTER STATION","TUMVS",0,0,"E","BD",5192,8
"2023-01-09T00:00:00Z",8H 49M 0S,"Monday","SHEPPARD STATION","PUOPO",0,0,"S","YU",5511,8
"2023-01-09T00:00:00Z",8H 54M 0S,"Monday","YORK MILLS STATION","PUOPO",5,7,"S","YU",5511,8
"2023-01-09T00:00:00Z",9H 9M 0S,"Monday","BLOOR STATION","SUDP",0,0,NA,"YU",0,9
"2023-01-09T00:00:00Z",9H 27M 0S,"Monday","YONGE BD STATION","MUIR",4,7,"W","BD",5178,9
"2023-01-09T00:00:00Z",9H 38M 0S,"Monday","DAVISVILLE STATION","SUO",0,0,NA,"YU",0,9
"2023-01-09T00:00:00Z",10H 54M 0S,"Monday","WILSON STATION","MUATC",10,13,"N","YU",6126,10
"2023-01-09T00:00:00Z",11H 23M 0S,"Monday","CHRISTIE STATION","TUMVS",0,0,"E","BD",5003,11
"2023-01-09T00:00:00Z",11H 27M 0S,"Monday","BATHURST STATION","TUO",4,7,"E","BD",5003,11
"2023-01-09T00:00:00Z",11H 41M 0S,"Monday","ST GEORGE BD STATION","MUNCA",0,0,NA,"BD",0,11
"2023-01-09T00:00:00Z",12H 14M 0S,"Monday","OSSINGTON STATION","MUDD",3,6,"E","BD",5322,12
"2023-01-09T00:00:00Z",12H 17M 0S,"Monday","ST GEORGE BD STATION","MUPAA",4,7,"W","BD",5035,12
"2023-01-09T00:00:00Z",12H 25M 0S,"Monday","UNION STATION","SUO",0,0,NA,"YU",0,12
"2023-01-09T00:00:00Z",12H 27M 0S,"Monday","VAUGHAN MC STATION","SUO",15,18,"S","YU",5421,12
"2023-01-09T00:00:00Z",12H 29M 0S,"Monday","EGLINTON WEST STATION","MUIS",0,0,NA,"YU",0,12
"2023-01-09T00:00:00Z",12H 30M 0S,"Monday","JANE STATION","MUIS",0,0,NA,"BD",0,12
"2023-01-09T00:00:00Z",12H 46M 0S,"Monday","SPADINA BD STATION","SUDP",0,0,NA,"BD",0,12
"2023-01-09T00:00:00Z",13H 1M 0S,"Monday","VAUGHAN MC STATION","MUIR",3,6,"S","YU",5556,13
"2023-01-09T00:00:00Z",13H 28M 0S,"Monday","VAUGHAN MC STATION","PUMEL",0,0,NA,"YU",0,13
"2023-01-09T00:00:00Z",13H 36M 0S,"Monday","DUNDAS STATION","SUO",0,0,NA,"YU",0,13
"2023-01-09T00:00:00Z",14H 40M 0S,"Monday","BATHURST STATION","MUIS",0,0,NA,"BD",0,14
"2023-01-09T00:00:00Z",14H 58M 0S,"Monday","JANE STATION","MUTO",4,7,"W","BD",5178,14
"2023-01-09T00:00:00Z",15H 48M 0S,"Monday","DAVISVILLE STATION","EUOE",4,8,"S","YU",5686,15
"2023-01-09T00:00:00Z",16H 13M 0S,"Monday","YONGE BD STATION","MUIRS",0,0,NA,"BD",0,16
